wiki_img_url	wiki_img_labels	wiki_img_labelsconf
Randy_Hultgren.jpg	Smile, Flag, Gesture, Flag of the united states, Collar, Tie, Suit, Blazer, Dress shirt, Happy	0.97853022813797, 0.8682454228401184, 0.852604866027832, 0.8436468839645386, 0.8288841843605042, 0.8043902516365051, 0.7942083477973938, 0.782695472240448, 0.7790603637695312, 0.7734256982803345
Elizabeth_Warren.jpg	Glasses, Chin, Outerwear, Smile, Vision care, Sleeve, Gesture, Collar, Blazer, White-collar worker	0.9762076735496521, 0.9670690298080444, 0.952521562576294, 0.9523176550865173, 0.8794049024581909, 0.8724504709243774, 0.852604866027832, 0.8374864459037781, 0.7826864719390869, 0.7617745399475098
Garret_Graves.jpg	Watch, Smile, Organ, Tie, Coat, Dress shirt, Gesture, Suit, Flag, Collar	0.9820259213447571, 0.9742785692214966, 0.9048264622688293, 0.8939626812934875, 0.8624261617660522, 0.8588231801986694, 0.852604866027832, 0.839087724685669, 0.8361418843269348, 0.8359392881393433
Darrell_Issa.jpg	Forehead, Smile, Dress shirt, Tie, Sleeve, Flag, Gesture, Collar, Flag of the united states, Blazer	0.9846563935279846, 0.9773983359336853, 0.9042707681655884, 0.8953184485435486, 0.8691319823265076, 0.852863073348999, 0.852604866027832, 0.8410302996635437, 0.7958518266677856, 0.7827681303024292
Mike_Conaway.jpg	Forehead, Glasses, Smile, Tie, Vision care, Dress shirt, Gesture, Collar, Suit, Happy	0.9846563935279846, 0.9833504557609558, 0.9755657315254211, 0.9186400175094604, 0.9156139492988586, 0.9060825109481812, 0.852604866027832, 0.8412646055221558, 0.8358427286148071, 0.8225644826889038
Dina_Titus.jpg	Smile, Outerwear, Flag, Iris, Sleeve, Flag of the united states, Happy, Electric blue, Beauty, Official	0.977444052696228, 0.9534393548965454, 0.8763725757598877, 0.8421311378479004, 0.8418892025947571, 0.8034785985946655, 0.7822155356407166, 0.749590277671814, 0.7486647367477417, 0.7272006869316101
Marcy_Kaptur.jpg	Forehead, Face, Smile, Outerwear, Eye, Facial expression, Human, Neck, Sleeve, Eyelash	0.9846563935279846, 0.9842926263809204, 0.9612511396408081, 0.9542903304100037, 0.9371927976608276, 0.9327297210693359, 0.8973230123519897, 0.8733245730400085, 0.8724495768547058, 0.8404231667518616
Joaquín_Castro.jpg	Forehead, Smile, Dress shirt, Tie, Gesture, Collar, Flag, Suit, Spokesperson, Blazer	0.9846563935279846, 0.9825767874717712, 0.8642092943191528, 0.8623603582382202, 0.852604866027832, 0.8408181071281433, 0.8368813991546631, 0.8142966628074646, 0.8088996410369873, 0.78272545337677
Ruben_Kihuen.jpg	Forehead, Smile, Hair, Eyebrow, Dress shirt, Gesture, Collar, Flag of the united states, Suit, Sleeve	0.9846563935279846, 0.9830291867256165, 0.9829440116882324, 0.9377313256263733, 0.8601438403129578, 0.8490544557571411, 0.8411865234375, 0.8085610866546631, 0.8058745861053467, 0.8005845546722412
Mark_Walker_(North_Carolina_politician).jpg	Forehead, Dress shirt, Smile, Sleeve, Gesture, Tie, Collar, Flag, Blazer, Suit	0.9846563935279846, 0.9007733464241028, 0.8602879643440247, 0.8561412692070007, 0.8525811433792114, 0.8520810604095459, 0.841328501701355, 0.7842162847518921, 0.7826787829399109, 0.7792087197303772
Al_Franken.jpg	Forehead, Glasses, Smile, Chin, Coat, Dress shirt, Tie, Sleeve, Suit, Gesture	0.9846563935279846, 0.9820452332496643, 0.9710169434547424, 0.9660432934761047, 0.9123570322990417, 0.9055686593055725, 0.9040445685386658, 0.872402548789978, 0.8604430556297302, 0.852604866027832
Lamar_Alexander.jpg	Glasses, Smile, Watch, Dress shirt, Tie, Gesture, Collar, Flag, Bookcase, Flag of the united states	0.9831870198249817, 0.978416383266449, 0.9782034158706665, 0.8943380117416382, 0.8758910298347473, 0.852604866027832, 0.8383020758628845, 0.8137069344520569, 0.7994697690010071, 0.7994588613510132
Ted_Poe.jpg	Forehead, Smile, Shirt, Dress shirt, Human body, Collar, Tie, Suit, Blazer, Wrinkle	0.9846563935279846, 0.9752378463745117, 0.950640857219696, 0.8939206600189209, 0.8853883743286133, 0.840196430683136, 0.8292921185493469, 0.795363187789917, 0.7779415249824524, 0.7569174766540527
Rod_Blum.jpg	Glasses, Tie, Dress shirt, Flag of the united states, Flag, Gesture, Smile, Collar, Blazer, Suit	0.9770289659500122, 0.8952946662902832, 0.8894048929214478, 0.8637437224388123, 0.8534766435623169, 0.852604866027832, 0.8524829745292664, 0.8392852544784546, 0.782711923122406, 0.7811362147331238
Maxine_Waters.jpg	Forehead, Hair, Cheek, Lip, Chin, Smile, Earrings, Eyelash, Gesture, Makeover	0.9846563935279846, 0.9834952354431152, 0.9793756604194641, 0.9697515964508057, 0.966427743434906, 0.954697847366333, 0.8768566846847534, 0.8691615462303162, 0.8525976538658142, 0.8518087863922119
Robin_Kelly.jpg	Smile, Skin, Lip, Chin, Eyebrow, Eye, Eyelash, Sleeve, Gesture, Lipstick	0.9781293869018555, 0.9745259284973145, 0.9703283905982971, 0.9655993580818176, 0.93861323595047, 0.9348019361495972, 0.9020508527755737, 0.8719077706336975, 0.852604866027832, 0.8347584009170532
Norma_Torres.jpg	Face, Smile, Outerwear, Sleeve, Flag of the united states, Standing, Gesture, Collar, Happy, Blazer	0.9844350814819336, 0.9638607501983643, 0.9535627961158752, 0.8724503517150879, 0.8693845272064209, 0.8642165660858154, 0.852604866027832, 0.8310644030570984, 0.8056832551956177, 0.7821525931358337
Duncan_D._Hunter.jpg	Forehead, Smile, Dress shirt, Sleeve, Tie, Gesture, Collar, Flag of the united states, Suit, Blazer	0.9846563935279846, 0.9655151963233948, 0.9008280038833618, 0.8659830093383789, 0.8535634875297546, 0.852604866027832, 0.8412551283836365, 0.8241152763366699, 0.8158636689186096, 0.7827177047729492
Jim_Costa.jpg	Forehead, Chin, Smile, Hairstyle, Eyebrow, Photograph, Dress shirt, Comb over, Collar, Tie	0.9846563935279846, 0.9665407538414001, 0.9517695307731628, 0.9509009122848511, 0.9488782286643982, 0.9417288303375244, 0.8938511610031128, 0.8414136171340942, 0.8407818675041199, 0.8398728966712952
Raúl_Labrador.jpg	Smile, Dress shirt, Tie, Sleeve, Gesture, Flag, Collar, Flag of the united states, Suit, Spokesperson	0.9707037806510925, 0.8781743049621582, 0.8762328624725342, 0.8588005900382996, 0.852604866027832, 0.844829797744751, 0.8409338593482971, 0.8196915984153748, 0.7988290190696716, 0.7930939793586731
Brian_Fitzpatrick_(American_politician).jpg	Forehead, Smile, Dress shirt, Gesture, Collar, Tie, Flag of the united states, Flag, Suit, Blazer	0.9846563935279846, 0.9795191287994385, 0.855576753616333, 0.852604866027832, 0.8370119333267212, 0.8321819305419922, 0.8314787745475769, 0.8194817900657654, 0.8187386989593506, 0.7827641367912292
Bill_Huizenga.jpg	Smile, Dress shirt, Tie, Sleeve, Gesture, Collar, Suit, Blazer, Formal wear, Happy	0.9768707156181335, 0.8982846140861511, 0.8877019286155701, 0.8698624968528748, 0.852604866027832, 0.8408175110816956, 0.8177585005760193, 0.7827667593955994, 0.7655105590820312, 0.7432072162628174
Steve_Pearce_(politician).jpg	Forehead, Glasses, Chin, Smile, Vision care, Dress shirt, Sleeve, Gesture, Happy, Collar	0.9846563935279846, 0.9793168306350708, 0.9664642214775085, 0.9553865790367126, 0.8787591457366943, 0.8753411173820496, 0.8724492788314819, 0.8526036143302917, 0.8428314328193665, 0.8410419821739197
Al_Lawson.jpg	Forehead, Smile, Tie, Organ, Dress shirt, Coat, Gesture, Collar, Suit, Spokesperson	0.9846563935279846, 0.9758113026618958, 0.913244366645813, 0.9020306468009949, 0.8944512605667114, 0.8780763745307922, 0.852604866027832, 0.8345115780830383, 0.8340422511100769, 0.8324162364006042
